"","X","Latitude","Longitude","year","direction","T_final","Tmax_p","RMI_p","elevation1"
"419",419,38.55605,-78.3897,"year_2015","NE",20.3548126456,27.2098350524905,32.1671409606934,1057.81884765625
"420",420,38.55605,-78.3897,"year_2016","NE",21.5958137756,27.2098350524905,32.1671409606934,1057.81884765625
"421",421,38.55612,-78.39967,"year_2005","NW",23.42197204176,27.159088134764,22.1501197814941,1066.79956054688
"422",422,38.55612,-78.39967,"year_2006","NW",23.35497069176,27.159088134764,22.1501197814941,1066.79956054688
"423",423,38.55612,-78.39967,"year_2007.","NW",22.29297233176,27.159088134764,22.1501197814941,1066.79956054688
"424",424,38.55612,-78.39967,"year_2008","NW",22.81397223176,27.159088134764,22.1501197814941,1066.79956054688
"425",425,38.55612,-78.39967,"year_2009","NW",20.71697211176,27.159088134764,22.1501197814941,1066.79956054688
"426",426,38.55612,-78.39967,"year_2010","NW",25.67097068176,27.159088134764,22.1501197814941,1066.79956054688
"427",427,38.55612,-78.39967,"year_2011","NW",25.26797080176,27.159088134764,22.1501197814941,1066.79956054688
"428",428,38.55612,-78.39967,"year_2012","NW",25.10597205176,27.159088134764,22.1501197814941,1066.79956054688
"429",429,38.55612,-78.39967,"year_2013","NW",22.86597228176,27.159088134764,22.1501197814941,1066.79956054688
"430",430,38.55612,-78.39967,"year_2014","NW",22.08997130176,27.159088134764,22.1501197814941,1066.79956054688
"431",431,38.55612,-78.39967,"year_2015","NW",22.83297133176,27.159088134764,22.1501197814941,1066.79956054688
"432",432,38.55612,-78.39967,"year_2016","NW",23.89197135176,27.159088134764,22.1501197814941,1066.79956054688
"433",433,38.55641,-78.39768,"year_2005","NW",23.24666975936,26.9924449920599,25.6310768127441,1089.15954589844
"434",434,38.55641,-78.39768,"year_2006","NW",23.17966840936,26.9924449920599,25.6310768127441,1089.15954589844
"435",435,38.55641,-78.39768,"year_2007.","NW",22.11767004936,26.9924449920599,25.6310768127441,1089.15954589844
"436",436,38.55641,-78.39768,"year_2008","NW",22.63866994936,26.9924449920599,25.6310768127441,1089.15954589844
"437",437,38.55641,-78.39768,"year_2009","NW",20.54166982936,26.9924449920599,25.6310768127441,1089.15954589844
"438",438,38.55641,-78.39768,"year_2010","NW",25.49566839936,26.9924449920599,25.6310768127441,1089.15954589844
"439",439,38.55641,-78.39768,"year_2011","NW",25.09266851936,26.9924449920599,25.6310768127441,1089.15954589844
"440",440,38.55641,-78.39768,"year_2012","NW",24.93066976936,26.9924449920599,25.6310768127441,1089.15954589844
"441",441,38.55641,-78.39768,"year_2013","NW",22.69066999936,26.9924449920599,25.6310768127441,1089.15954589844
"442",442,38.55641,-78.39768,"year_2014","NW",21.91466901936,26.9924449920599,25.6310768127441,1089.15954589844
"443",443,38.55641,-78.39768,"year_2015","NW",22.65766904936,26.9924449920599,25.6310768127441,1089.15954589844
"444",444,38.55641,-78.39768,"year_2016","NW",23.71666906936,26.9924449920599,25.6310768127441,1089.15954589844
"445",445,38.55644,-78.39208,"year_2005","NE",20.8702056186,26.9875183105443,28.7462577819824,1092.12756347656
"446",446,38.55644,-78.39208,"year_2006","NE",20.7782046586,26.9875183105443,28.7462577819824,1092.12756347656
"447",447,38.55644,-78.39208,"year_2007.","NE",19.7222048986,26.9875183105443,28.7462577819824,1092.12756347656
"448",448,38.55644,-78.39208,"year_2008","NE",20.1682059586,26.9875183105443,28.7462577819824,1092.12756347656
"449",449,38.55644,-78.39208,"year_2009","NE",18.0282046586,26.9875183105443,28.7462577819824,1092.12756347656
"450",450,38.55644,-78.39208,"year_2010","NE",22.9272048286,26.9875183105443,28.7462577819824,1092.12756347656
"451",451,38.55644,-78.39208,"year_2011","NE",22.4842059386,26.9875183105443,28.7462577819824,1092.12756347656
"452",452,38.55644,-78.39208,"year_2012","NE",22.3312041586,26.9875183105443,28.7462577819824,1092.12756347656
"453",453,38.55644,-78.39208,"year_2013","NE",20.1342055586,26.9875183105443,28.7462577819824,1092.12756347656
"454",454,38.55644,-78.39208,"year_2014","NE",19.4072043686,26.9875183105443,28.7462577819824,1092.12756347656
"455",455,38.55644,-78.39208,"year_2015","NE",20.0872046686,26.9875183105443,28.7462577819824,1092.12756347656
"456",456,38.55644,-78.39208,"year_2016","NE",21.3282057986,26.9875183105443,28.7462577819824,1092.12756347656
"457",457,38.55648,-78.39211,"year_2005","NE",20.8702056186,27.0223751068135,28.7462577819824,1092.12756347656
"458",458,38.55648,-78.39211,"year_2006","NE",20.7782046586,27.0223751068135,28.7462577819824,1092.12756347656
"459",459,38.55648,-78.39211,"year_2007.","NE",19.7222048986,27.0223751068135,28.7462577819824,1092.12756347656
"460",460,38.55648,-78.39211,"year_2008","NE",20.1682059586,27.0223751068135,28.7462577819824,1092.12756347656
"461",461,38.55648,-78.39211,"year_2009","NE",18.0282046586,27.0223751068135,28.7462577819824,1092.12756347656
"462",462,38.55648,-78.39211,"year_2010","NE",22.9272048286,27.0223751068135,28.7462577819824,1092.12756347656
"463",463,38.55648,-78.39211,"year_2011","NE",22.4842059386,27.0223751068135,28.7462577819824,1092.12756347656
"464",464,38.55648,-78.39211,"year_2012","NE",22.3312041586,27.0223751068135,28.7462577819824,1092.12756347656
"465",465,38.55648,-78.39211,"year_2013","NE",20.1342055586,27.0223751068135,28.7462577819824,1092.12756347656
"466",466,38.55648,-78.39211,"year_2014","NE",19.4072043686,27.0223751068135,28.7462577819824,1092.12756347656
"467",467,38.55648,-78.39211,"year_2015","NE",20.0872046686,27.0223751068135,28.7462577819824,1092.12756347656
"468",468,38.55648,-78.39211,"year_2016","NE",21.3282057986,27.0223751068135,28.7462577819824,1092.12756347656
"469",469,38.55667,-78.39768,"year_2005","NW",23.36817827376,27.0701828002882,22.4538707733154,1073.66101074219
"470",470,38.55667,-78.39768,"year_2006","NW",23.30117692376,27.0701828002882,22.4538707733154,1073.66101074219
"471",471,38.55667,-78.39768,"year_2007.","NW",22.23917856376,27.0701828002882,22.4538707733154,1073.66101074219
"472",472,38.55667,-78.39768,"year_2008","NW",22.76017846376,27.0701828002882,22.4538707733154,1073.66101074219
"473",473,38.55667,-78.39768,"year_2009","NW",20.66317834376,27.0701828002882,22.4538707733154,1073.66101074219
"474",474,38.55667,-78.39768,"year_2010","NW",25.61717691376,27.0701828002882,22.4538707733154,1073.66101074219
"475",475,38.55667,-78.39768,"year_2011","NW",25.21417703376,27.0701828002882,22.4538707733154,1073.66101074219
"476",476,38.55667,-78.39768,"year_2012","NW",25.05217828376,27.0701828002882,22.4538707733154,1073.66101074219
"477",477,38.55667,-78.39768,"year_2013","NW",22.81217851376,27.0701828002882,22.4538707733154,1073.66101074219
"478",478,38.55667,-78.39768,"year_2014","NW",22.03617753376,27.0701828002882,22.4538707733154,1073.66101074219
"479",479,38.55667,-78.39768,"year_2015","NW",22.77917756376,27.0701828002882,22.4538707733154,1073.66101074219
"480",480,38.55667,-78.39768,"year_2016","NW",23.83817758376,27.0701828002882,22.4538707733154,1073.66101074219
"481",481,38.55667,-78.39208,"year_2005","NE",20.9996492394,27.0517234802255,32.2755088806152,1075.5322265625
"482",482,38.55667,-78.39208,"year_2006","NE",20.9076482794,27.0517234802255,32.2755088806152,1075.5322265625
"483",483,38.55667,-78.39208,"year_2007.","NE",19.8516485194,27.0517234802255,32.2755088806152,1075.5322265625
"484",484,38.55667,-78.39208,"year_2008","NE",20.2976495794,27.0517234802255,32.2755088806152,1075.5322265625
"485",485,38.55667,-78.39208,"year_2009","NE",18.1576482794,27.0517234802255,32.2755088806152,1075.5322265625
"486",486,38.55667,-78.39208,"year_2010","NE",23.0566484494,27.0517234802255,32.2755088806152,1075.5322265625
"487",487,38.55667,-78.39208,"year_2011","NE",22.6136495594,27.0517234802255,32.2755088806152,1075.5322265625
"488",488,38.55667,-78.39208,"year_2012","NE",22.4606477794,27.0517234802255,32.2755088806152,1075.5322265625
"489",489,38.55667,-78.39208,"year_2013","NE",20.2636491794,27.0517234802255,32.2755088806152,1075.5322265625
"490",490,38.55667,-78.39208,"year_2014","NE",19.5366479894,27.0517234802255,32.2755088806152,1075.5322265625
"491",491,38.55667,-78.39208,"year_2015","NE",20.2166482894,27.0517234802255,32.2755088806152,1075.5322265625
"492",492,38.55667,-78.39208,"year_2016","NE",21.4576494194,27.0517234802255,32.2755088806152,1075.5322265625
"493",493,38.55674964,-78.36885366,"year_2005","SE",22.96812635444,28.1050224304235,45.3189544677734,887.265930175781
"494",494,38.55674964,-78.36885366,"year_2006","SE",22.87612539444,28.1050224304235,45.3189544677734,887.265930175781
"495",495,38.55674964,-78.36885366,"year_2007.","SE",21.82012563444,28.1050224304235,45.3189544677734,887.265930175781
"496",496,38.55674964,-78.36885366,"year_2008","SE",22.26612669444,28.1050224304235,45.3189544677734,887.265930175781
"497",497,38.55674964,-78.36885366,"year_2009","SE",20.12612539444,28.1050224304235,45.3189544677734,887.265930175781
"498",498,38.55674964,-78.36885366,"year_2010","SE",25.02512556444,28.1050224304235,45.3189544677734,887.265930175781
"499",499,38.55674964,-78.36885366,"year_2011","SE",24.58212667444,28.1050224304235,45.3189544677734,887.265930175781
"500",500,38.55674964,-78.36885366,"year_2012","SE",24.42912489444,28.1050224304235,45.3189544677734,887.265930175781
"501",501,38.55674964,-78.36885366,"year_2013","SE",22.23212629444,28.1050224304235,45.3189544677734,887.265930175781
"502",502,38.55674964,-78.36885366,"year_2014","SE",21.50512510444,28.1050224304235,45.3189544677734,887.265930175781
"503",503,38.55674964,-78.36885366,"year_2015","SE",22.18512540444,28.1050224304235,45.3189544677734,887.265930175781
"504",504,38.55674964,-78.36885366,"year_2016","SE",23.42612653444,28.1050224304235,45.3189544677734,887.265930175781
"505",505,38.55679,-78.38779,"year_2005","NE",21.4356042108,27.421297073364,28.9802227020264,1019.64056396484
"506",506,38.55679,-78.38779,"year_2006","NE",21.3436032508,27.421297073364,28.9802227020264,1019.64056396484
"507",507,38.55679,-78.38779,"year_2007.","NE",20.2876034908,27.421297073364,28.9802227020264,1019.64056396484
"508",508,38.55679,-78.38779,"year_2008","NE",20.7336045508,27.421297073364,28.9802227020264,1019.64056396484
"509",509,38.55679,-78.38779,"year_2009","NE",18.5936032508,27.421297073364,28.9802227020264,1019.64056396484
"510",510,38.55679,-78.38779,"year_2010","NE",23.4926034208,27.421297073364,28.9802227020264,1019.64056396484
"511",511,38.55679,-78.38779,"year_2011","NE",23.0496045308,27.421297073364,28.9802227020264,1019.64056396484
"512",512,38.55679,-78.38779,"year_2012","NE",22.8966027508,27.421297073364,28.9802227020264,1019.64056396484
"513",513,38.55679,-78.38779,"year_2013","NE",20.6996041508,27.421297073364,28.9802227020264,1019.64056396484
"514",514,38.55679,-78.38779,"year_2014","NE",19.9726029608,27.421297073364,28.9802227020264,1019.64056396484
"515",515,38.55679,-78.38779,"year_2015","NE",20.6526032608,27.421297073364,28.9802227020264,1019.64056396484
"516",516,38.55679,-78.38779,"year_2016","NE",21.8936043908,27.421297073364,28.9802227020264,1019.64056396484
"517",517,38.5573,-78.4168,"year_2005","NW",25.732490004352,28.8943729400609,32.4733123779297,772.090637207031
"518",518,38.5573,-78.4168,"year_2006","NW",25.665488654352,28.8943729400609,32.4733123779297,772.090637207031
"519",519,38.5573,-78.4168,"year_2007.","NW",24.603490294352,28.8943729400609,32.4733123779297,772.090637207031
"520",520,38.5573,-78.4168,"year_2008","NW",25.124490194352,28.8943729400609,32.4733123779297,772.090637207031
"521",521,38.5573,-78.4168,"year_2009","NW",23.027490074352,28.8943729400609,32.4733123779297,772.090637207031
"522",522,38.5573,-78.4168,"year_2010","NW",27.981488644352,28.8943729400609,32.4733123779297,772.090637207031
"523",523,38.5573,-78.4168,"year_2011","NW",27.578488764352,28.8943729400609,32.4733123779297,772.090637207031
"524",524,38.5573,-78.4168,"year_2012","NW",27.416490014352,28.8943729400609,32.4733123779297,772.090637207031
"525",525,38.5573,-78.4168,"year_2013","NW",25.176490244352,28.8943729400609,32.4733123779297,772.090637207031
"526",526,38.5573,-78.4168,"year_2014","NW",24.400489264352,28.8943729400609,32.4733123779297,772.090637207031
"527",527,38.5573,-78.4168,"year_2015","NW",25.143489294352,28.8943729400609,32.4733123779297,772.090637207031
"528",528,38.5573,-78.4168,"year_2016","NW",26.202489314352,28.8943729400609,32.4733123779297,772.090637207031
"529",529,38.5573,-78.38766,"year_2005","NW",23.72203817496,27.5661373138411,28.5033435821533,1005.05133056641
"530",530,38.5573,-78.38766,"year_2006","NW",23.63003721496,27.5661373138411,28.5033435821533,1005.05133056641
"531",531,38.5573,-78.38766,"year_2007.","NW",22.57403745496,27.5661373138411,28.5033435821533,1005.05133056641
"532",532,38.5573,-78.38766,"year_2008","NW",23.02003851496,27.5661373138411,28.5033435821533,1005.05133056641
"533",533,38.5573,-78.38766,"year_2009","NW",20.88003721496,27.5661373138411,28.5033435821533,1005.05133056641
"534",534,38.5573,-78.38766,"year_2010","NW",25.77903738496,27.5661373138411,28.5033435821533,1005.05133056641
"535",535,38.5573,-78.38766,"year_2011","NW",25.33603849496,27.5661373138411,28.5033435821533,1005.05133056641
"536",536,38.5573,-78.38766,"year_2012","NW",25.18303671496,27.5661373138411,28.5033435821533,1005.05133056641
"537",537,38.5573,-78.38766,"year_2013","NW",22.98603811496,27.5661373138411,28.5033435821533,1005.05133056641
"538",538,38.5573,-78.38766,"year_2014","NW",22.25903692496,27.5661373138411,28.5033435821533,1005.05133056641
"539",539,38.5573,-78.38766,"year_2015","NW",22.93903722496,27.5661373138411,28.5033435821533,1005.05133056641
"540",540,38.5573,-78.38766,"year_2016","NW",24.18003835496,27.5661373138411,28.5033435821533,1005.05133056641
"541",541,38.55799,-78.38846,"year_2005","NW",23.963995297696,27.7376708984324,26.1564426422119,974.189453125
"542",542,38.55799,-78.38846,"year_2006","NW",23.871994337696,27.7376708984324,26.1564426422119,974.189453125
"543",543,38.55799,-78.38846,"year_2007.","NW",22.815994577696,27.7376708984324,26.1564426422119,974.189453125
"544",544,38.55799,-78.38846,"year_2008","NW",23.261995637696,27.7376708984324,26.1564426422119,974.189453125
"545",545,38.55799,-78.38846,"year_2009","NW",21.121994337696,27.7376708984324,26.1564426422119,974.189453125
"546",546,38.55799,-78.38846,"year_2010","NW",26.020994507696,27.7376708984324,26.1564426422119,974.189453125
"547",547,38.55799,-78.38846,"year_2011","NW",25.577995617696,27.7376708984324,26.1564426422119,974.189453125
"548",548,38.55799,-78.38846,"year_2012","NW",25.424993837696,27.7376708984324,26.1564426422119,974.189453125
"549",549,38.55799,-78.38846,"year_2013","NW",23.227995237696,27.7376708984324,26.1564426422119,974.189453125
"550",550,38.55799,-78.38846,"year_2014","NW",22.500994047696,27.7376708984324,26.1564426422119,974.189453125
"551",551,38.55799,-78.38846,"year_2015","NW",23.180994347696,27.7376708984324,26.1564426422119,974.189453125
"552",552,38.55799,-78.38846,"year_2016","NW",24.421995477696,27.7376708984324,26.1564426422119,974.189453125
"553",553,38.5580019,-78.38989525,"year_2005","NE",21.76130515104,27.7395858764646,35.7884902954102,977.884033203125
"554",554,38.5580019,-78.38989525,"year_2006","NE",21.66930419104,27.7395858764646,35.7884902954102,977.884033203125
"555",555,38.5580019,-78.38989525,"year_2007.","NE",20.61330443104,27.7395858764646,35.7884902954102,977.884033203125
"556",556,38.5580019,-78.38989525,"year_2008","NE",21.05930549104,27.7395858764646,35.7884902954102,977.884033203125
"557",557,38.5580019,-78.38989525,"year_2009","NE",18.91930419104,27.7395858764646,35.7884902954102,977.884033203125
"558",558,38.5580019,-78.38989525,"year_2010","NE",23.81830436104,27.7395858764646,35.7884902954102,977.884033203125
"559",559,38.5580019,-78.38989525,"year_2011","NE",23.37530547104,27.7395858764646,35.7884902954102,977.884033203125
"560",560,38.5580019,-78.38989525,"year_2012","NE",23.22230369104,27.7395858764646,35.7884902954102,977.884033203125
"561",561,38.5580019,-78.38989525,"year_2013","NE",21.02530509104,27.7395858764646,35.7884902954102,977.884033203125
"562",562,38.5580019,-78.38989525,"year_2014","NE",20.29830390104,27.7395858764646,35.7884902954102,977.884033203125
"563",563,38.5580019,-78.38989525,"year_2015","NE",20.97830420104,27.7395858764646,35.7884902954102,977.884033203125
"564",564,38.5580019,-78.38989525,"year_2016","NE",22.21930533104,27.7395858764646,35.7884902954102,977.884033203125
"565",565,38.55842343,-78.37237816,"year_2005","SE",22.40214551954,27.6081638336193,20.6308975219727,959.827575683594
"566",566,38.55842343,-78.37237816,"year_2006","SE",22.31014455954,27.6081638336193,20.6308975219727,959.827575683594
"567",567,38.55842343,-78.37237816,"year_2007.","SE",21.25414479954,27.6081638336193,20.6308975219727,959.827575683594
"568",568,38.55842343,-78.37237816,"year_2008","SE",21.70014585954,27.6081638336193,20.6308975219727,959.827575683594
"569",569,38.55842343,-78.37237816,"year_2009","SE",19.56014455954,27.6081638336193,20.6308975219727,959.827575683594
"570",570,38.55842343,-78.37237816,"year_2010","SE",24.45914472954,27.6081638336193,20.6308975219727,959.827575683594
"571",571,38.55842343,-78.37237816,"year_2011","SE",24.01614583954,27.6081638336193,20.6308975219727,959.827575683594
"572",572,38.55842343,-78.37237816,"year_2012","SE",23.86314405954,27.6081638336193,20.6308975219727,959.827575683594
"573",573,38.55842343,-78.37237816,"year_2013","SE",21.66614545954,27.6081638336193,20.6308975219727,959.827575683594
"574",574,38.55842343,-78.37237816,"year_2014","SE",20.93914426954,27.6081638336193,20.6308975219727,959.827575683594
"575",575,38.55842343,-78.37237816,"year_2015","SE",21.61914456954,27.6081638336193,20.6308975219727,959.827575683594
"576",576,38.55842343,-78.37237816,"year_2016","SE",22.86014569954,27.6081638336193,20.6308975219727,959.827575683594
"577",577,38.55853,-78.38741,"year_2005","NW",24.031718178096,27.8327484130836,35.0920753479004,965.551330566406
"578",578,38.55853,-78.38741,"year_2006","NW",23.939717218096,27.8327484130836,35.0920753479004,965.551330566406
"579",579,38.55853,-78.38741,"year_2007.","NW",22.883717458096,27.8327484130836,35.0920753479004,965.551330566406
"580",580,38.55853,-78.38741,"year_2008","NW",23.329718518096,27.8327484130836,35.0920753479004,965.551330566406
"581",581,38.55853,-78.38741,"year_2009","NW",21.189717218096,27.8327484130836,35.0920753479004,965.551330566406
"582",582,38.55853,-78.38741,"year_2010","NW",26.088717388096,27.8327484130836,35.0920753479004,965.551330566406
"583",583,38.55853,-78.38741,"year_2011","NW",25.645718498096,27.8327484130836,35.0920753479004,965.551330566406
"584",584,38.55853,-78.38741,"year_2012","NW",25.492716718096,27.8327484130836,35.0920753479004,965.551330566406
"585",585,38.55853,-78.38741,"year_2013","NW",23.295718118096,27.8327484130836,35.0920753479004,965.551330566406
"586",586,38.55853,-78.38741,"year_2014","NW",22.568716928096,27.8327484130836,35.0920753479004,965.551330566406
"587",587,38.55853,-78.38741,"year_2015","NW",23.248717228096,27.8327484130836,35.0920753479004,965.551330566406
"588",588,38.55853,-78.38741,"year_2016","NW",24.489718358096,27.8327484130836,35.0920753479004,965.551330566406
"589",589,38.55855,-78.38519,"year_2005","SW",23.87435303016,27.2572650909405,12.8523902893066,1049.39892578125
"590",590,38.55855,-78.38519,"year_2006","SW",23.78235207016,27.2572650909405,12.8523902893066,1049.39892578125
"591",591,38.55855,-78.38519,"year_2007.","SW",22.72635231016,27.2572650909405,12.8523902893066,1049.39892578125
"592",592,38.55855,-78.38519,"year_2008","SW",23.17235337016,27.2572650909405,12.8523902893066,1049.39892578125
"593",593,38.55855,-78.38519,"year_2009","SW",21.03235207016,27.2572650909405,12.8523902893066,1049.39892578125
"594",594,38.55855,-78.38519,"year_2010","SW",25.93135224016,27.2572650909405,12.8523902893066,1049.39892578125
"595",595,38.55855,-78.38519,"year_2011","SW",25.48835335016,27.2572650909405,12.8523902893066,1049.39892578125
"596",596,38.55855,-78.38519,"year_2012","SW",25.33535157016,27.2572650909405,12.8523902893066,1049.39892578125
"597",597,38.55855,-78.38519,"year_2013","SW",23.13835297016,27.2572650909405,12.8523902893066,1049.39892578125
"598",598,38.55855,-78.38519,"year_2014","SW",22.41135178016,27.2572650909405,12.8523902893066,1049.39892578125
"599",599,38.55855,-78.38519,"year_2015","SW",23.09135208016,27.2572650909405,12.8523902893066,1049.39892578125
"600",600,38.55855,-78.38519,"year_2016","SW",24.33235321016,27.2572650909405,12.8523902893066,1049.39892578125
"601",601,38.55969,-78.38612,"year_2005","NW",23.774574408528,27.5980396270691,22.2639122009277,998.350280761719
"602",602,38.55969,-78.38612,"year_2006","NW",23.682573448528,27.5980396270691,22.2639122009277,998.350280761719
"603",603,38.55969,-78.38612,"year_2007.","NW",22.626573688528,27.5980396270691,22.2639122009277,998.350280761719
"604",604,38.55969,-78.38612,"year_2008","NW",23.072574748528,27.5980396270691,22.2639122009277,998.350280761719
"605",605,38.55969,-78.38612,"year_2009","NW",20.932573448528,27.5980396270691,22.2639122009277,998.350280761719
"606",606,38.55969,-78.38612,"year_2010","NW",25.831573618528,27.5980396270691,22.2639122009277,998.350280761719
"607",607,38.55969,-78.38612,"year_2011","NW",25.388574728528,27.5980396270691,22.2639122009277,998.350280761719
"608",608,38.55969,-78.38612,"year_2012","NW",25.235572948528,27.5980396270691,22.2639122009277,998.350280761719
"609",609,38.55969,-78.38612,"year_2013","NW",23.038574348528,27.5980396270691,22.2639122009277,998.350280761719
"610",610,38.55969,-78.38612,"year_2014","NW",22.311573158528,27.5980396270691,22.2639122009277,998.350280761719
"611",611,38.55969,-78.38612,"year_2015","NW",22.991573458528,27.5980396270691,22.2639122009277,998.350280761719
"612",612,38.55969,-78.38612,"year_2016","NW",24.232574588528,27.5980396270691,22.2639122009277,998.350280761719
"613",613,38.5606,-78.38524,"year_2005","NW",23.66917895064,27.5273094177208,24.8394660949707,1011.79357910156
"614",614,38.5606,-78.38524,"year_2006","NW",23.57717799064,27.5273094177208,24.8394660949707,1011.79357910156
"615",615,38.5606,-78.38524,"year_2007.","NW",22.52117823064,27.5273094177208,24.8394660949707,1011.79357910156
"616",616,38.5606,-78.38524,"year_2008","NW",22.96717929064,27.5273094177208,24.8394660949707,1011.79357910156
"617",617,38.5606,-78.38524,"year_2009","NW",20.82717799064,27.5273094177208,24.8394660949707,1011.79357910156
"618",618,38.5606,-78.38524,"year_2010","NW",25.72617816064,27.5273094177208,24.8394660949707,1011.79357910156
"619",619,38.5606,-78.38524,"year_2011","NW",25.28317927064,27.5273094177208,24.8394660949707,1011.79357910156
"620",620,38.5606,-78.38524,"year_2012","NW",25.13017749064,27.5273094177208,24.8394660949707,1011.79357910156
"621",621,38.5606,-78.38524,"year_2013","NW",22.93317889064,27.5273094177208,24.8394660949707,1011.79357910156
"622",622,38.5606,-78.38524,"year_2014","NW",22.20617770064,27.5273094177208,24.8394660949707,1011.79357910156
"623",623,38.5606,-78.38524,"year_2015","NW",22.88617800064,27.5273094177208,24.8394660949707,1011.79357910156
"624",624,38.5606,-78.38524,"year_2016","NW",24.12717913064,27.5273094177208,24.8394660949707,1011.79357910156
"625",625,38.56191935,-78.41513316,"year_2005","SW",25.4665956,28.4163513183567,18.5364227294922,869.78125
"626",626,38.56191935,-78.41513316,"year_2006","SW",25.39959425,28.4163513183567,18.5364227294922,869.78125
"627",627,38.56191935,-78.41513316,"year_2007.","SW",24.33759589,28.4163513183567,18.5364227294922,869.78125
"628",628,38.56191935,-78.41513316,"year_2008","SW",24.85859579,28.4163513183567,18.5364227294922,869.78125
"629",629,38.56191935,-78.41513316,"year_2009","SW",22.76159567,28.4163513183567,18.5364227294922,869.78125
"630",630,38.56191935,-78.41513316,"year_2010","SW",27.71559424,28.4163513183567,18.5364227294922,869.78125
"631",631,38.56191935,-78.41513316,"year_2011","SW",27.31259436,28.4163513183567,18.5364227294922,869.78125
"632",632,38.56191935,-78.41513316,"year_2012","SW",27.15059561,28.4163513183567,18.5364227294922,869.78125
"633",633,38.56191935,-78.41513316,"year_2013","SW",24.91059584,28.4163513183567,18.5364227294922,869.78125
"634",634,38.56191935,-78.41513316,"year_2014","SW",24.13459486,28.4163513183567,18.5364227294922,869.78125
"635",635,38.56191935,-78.41513316,"year_2015","SW",24.87759489,28.4163513183567,18.5364227294922,869.78125
"636",636,38.56191935,-78.41513316,"year_2016","SW",25.93659491,28.4163513183567,18.5364227294922,869.78125
"637",637,38.56287,-78.38087,"year_2005","NW",23.35897741296,26.9450702667236,25.0631198883057,1099.90600585938
"638",638,38.56287,-78.38087,"year_2006","NW",23.19797621296,26.9450702667236,25.0631198883057,1099.90600585938
"639",639,38.56287,-78.38087,"year_2007.","NW",21.99597654296,26.9450702667236,25.0631198883057,1099.90600585938
"640",640,38.56287,-78.38087,"year_2008","NW",22.65797720296,26.9450702667236,25.0631198883057,1099.90600585938
"641",641,38.56287,-78.38087,"year_2009","NW",20.60597715296,26.9450702667236,25.0631198883057,1099.90600585938
"642",642,38.56287,-78.38087,"year_2010","NW",25.50997648296,26.9450702667236,25.0631198883057,1099.90600585938
"643",643,38.56287,-78.38087,"year_2011","NW",25.23197660296,26.9450702667236,25.0631198883057,1099.90600585938
"644",644,38.56287,-78.38087,"year_2012","NW",25.04797659296,26.9450702667236,25.0631198883057,1099.90600585938
"645",645,38.56287,-78.38087,"year_2013","NW",22.79797659296,26.9450702667236,25.0631198883057,1099.90600585938
"646",646,38.56287,-78.38087,"year_2014","NW",21.99197683296,26.9450702667236,25.0631198883057,1099.90600585938
"647",647,38.56287,-78.38087,"year_2015","NW",22.80997763296,26.9450702667236,25.0631198883057,1099.90600585938
"648",648,38.56287,-78.38087,"year_2016","NW",23.82297621296,26.9450702667236,25.0631198883057,1099.90600585938
"649",649,38.56297,-78.34517,"year_2005","SE",23.54968432932,28.6658496856696,16.6480770111084,792.117370605469
"650",650,38.56297,-78.34517,"year_2006","SE",23.51068476932,28.6658496856696,16.6480770111084,792.117370605469
"651",651,38.56297,-78.34517,"year_2007.","SE",22.45668390932,28.6658496856696,16.6480770111084,792.117370605469
"652",652,38.56297,-78.34517,"year_2008","SE",22.84368494932,28.6658496856696,16.6480770111084,792.117370605469
"653",653,38.56297,-78.34517,"year_2009","SE",20.73268488932,28.6658496856696,16.6480770111084,792.117370605469
"654",654,38.56297,-78.34517,"year_2010","SE",25.54668406932,28.6658496856696,16.6480770111084,792.117370605469
"655",655,38.56297,-78.34517,"year_2011","SE",25.16768435932,28.6658496856696,16.6480770111084,792.117370605469
"656",656,38.56297,-78.34517,"year_2012","SE",25.02668360932,28.6658496856696,16.6480770111084,792.117370605469
"657",657,38.56297,-78.34517,"year_2013","SE",22.76468447932,28.6658496856696,16.6480770111084,792.117370605469
"658",658,38.56297,-78.34517,"year_2014","SE",22.14968470932,28.6658496856696,16.6480770111084,792.117370605469
"659",659,38.56297,-78.34517,"year_2015","SE",22.69268397932,28.6658496856696,16.6480770111084,792.117370605469
"660",660,38.56297,-78.34517,"year_2016","SE",24.06368426932,28.6658496856696,16.6480770111084,792.117370605469
"661",661,38.56338,-78.38421,"year_2005","SW",24.413443036,27.3947372436483,23.3169116973877,1029.18334960938
"662",662,38.56338,-78.38421,"year_2006","SW",24.252441836,27.3947372436483,23.3169116973877,1029.18334960938
"663",663,38.56338,-78.38421,"year_2007.","SW",23.050442166,27.3947372436483,23.3169116973877,1029.18334960938
"664",664,38.56338,-78.38421,"year_2008","SW",23.712442826,27.3947372436483,23.3169116973877,1029.18334960938
"665",665,38.56338,-78.38421,"year_2009","SW",21.660442776,27.3947372436483,23.3169116973877,1029.18334960938
"666",666,38.56338,-78.38421,"year_2010","SW",26.564442106,27.3947372436483,23.3169116973877,1029.18334960938
"667",667,38.56338,-78.38421,"year_2011","SW",26.286442226,27.3947372436483,23.3169116973877,1029.18334960938
"668",668,38.56338,-78.38421,"year_2012","SW",26.102442216,27.3947372436483,23.3169116973877,1029.18334960938
